age,income,loan_amount,credit_score,employment_years,existing_debt,num_credit_lines,default
33,84336.49,30229.88,655.0,2.1,2314.96,12,0
46,68780.06,19592.26,763.0,7.2,6404.78,5,0
42,44628.97,14301.82,718.0,0.7,13877.35,6,0
59,33479.89,9836.47,726.0,3.0,8273.08,4,0
22,15000.0,6931.16,684.0,1.0,8686.9,12,0
58,58650.32,6143.49,726.0,1.1,8020.24,7,0
59,66580.32,6932.05,540.0,0.5,15678.9,13,0
46,52962.73,17247.62,648.0,2.8,11047.18,7,0
35,73674.92,14855.44,598.0,0.4,7911.73,12,0
54,28596.2,12392.68,591.0,12.0,4408.0,7,0
62,51575.22,20891.82,535.0,3.0,437.04,11,0
64,49993.98,29473.4,608.0,9.1,17914.72,7,0
60,52797.83,8413.22,636.0,19.4,12821.71,13,0
31,78358.63,9605.71,665.0,5.7,6839.61,10,0
23,52903.16,1000.0,649.0,11.6,18763.74,11,0
26,49104.15,14789.35,734.0,0.7,7954.24,10,0
29,36266.13,13979.04,578.0,8.9,3099.52,9,0
26,81571.59,22142.32,495.0,1.6,15329.97,2,0
29,26376.08,14305.5,693.0,3.2,314.06,5,0
59,43940.01,10295.13,646.0,5.2,5594.62,10,0
51,88878.74,16541.49,645.0,11.7,796.06,9,0
52,64364.87,19456.55,593.0,12.1,3203.9,12,0
61,54596.47,2058.17,723.0,0.5,9198.98,13,0
32,55433.84,23055.13,616.0,2.3,10023.14,14,0
28,36072.44,25450.42,579.0,7.9,1386.85,11,0
28,53629.46,19379.64,784.0,6.1,18854.96,11,0
48,48002.68,7523.56,705.0,0.1,0.0,2,0
40,58592.57,12391.79,647.0,3.0,8777.43,3,0
27,24875.17,24463.0,455.0,8.8,8930.91,7,1
31,62957.04,7174.23,631.0,6.7,9580.9,9,0
40,75332.59,20029.15,648.0,2.7,13275.97,14,0
36,50923.54,14593.82,767.0,6.6,0.0,3,0
24,67941.97,16281.55,510.0,4.0,3355.7,10,0
26,61206.93,8313.83,775.0,12.2,8907.61,8,0
42,42845.2,17645.31,685.0,4.4,18218.46,11,0
46,33829.49,17072.61,553.0,2.6,4509.08,8,1
23,36632.23,2925.13,724.0,9.9,6845.58,12,0
61,60857.85,14964.45,630.0,0.3,12352.75,4,0
62,53877.1,19911.18,517.0,11.5,742.61,11,0
34,80501.86,11917.73,614.0,6.0,8134.67,13,0
31,70817.4,1000.0,670.0,14.1,7369.19,6,0
38,70775.7,14081.47,655.0,1.4,4344.66,11,0
32,60261.62,26731.74,701.0,5.9,11018.24,12,0
43,35756.02,12244.24,738.0,8.3,20941.49,8,0
32,61506.79,26429.21,562.0,6.1,9042.27,12,0
33,56277.06,8501.14,648.0,1.2,0.0,9,0
45,32232.37,5712.23,601.0,1.6,2773.3,2,0
39,79198.99,14959.18,550.0,4.2,16875.86,1,0
56,77045.79,8419.37,646.0,3.0,6562.75,5,0
28,32117.02,17638.86,685.0,6.6,962.47,10,0
49,42244.1,12019.43,689.0,2.4,12527.29,3,0
52,44001.0,26791.34,618.0,9.8,4168.0,11,0
64,67197.03,11466.66,569.0,2.8,8210.34,13,0
38,64894.5,15717.9,598.0,0.2,1209.79,6,0
26,55888.14,19770.69,500.0,0.1,5491.64,12,0
38,60477.15,22650.53,555.0,5.2,7819.08,14,0
39,29247.36,26837.14,562.0,3.9,7395.26,11,0
42,62627.23,13121.09,718.0,3.9,10247.89,1,0
57,52982.29,11805.54,718.0,7.8,9207.24,12,0
52,41419.14,1000.0,820.0,2.4,1889.18,11,0
61,24349.87,31333.69,669.0,27.0,18114.9,4,1
23,55539.22,17887.71,611.0,14.6,7059.38,6,0
48,62139.2,21014.46,651.0,0.1,0.0,2,0
30,20950.36,19445.83,636.0,11.3,0.0,11,0
55,55369.72,15396.28,599.0,5.7,8451.09,11,0
49,57444.8,17802.82,676.0,3.5,2442.41,8,0
35,43915.41,10522.7,665.0,4.4,11436.83,4,0
53,62596.76,12583.21,643.0,9.2,8290.16,2,0
27,52346.75,7398.35,626.0,15.1,31631.02,1,1
32,60663.42,27457.95,701.0,4.1,434.82,8,0
50,65684.94,19491.85,606.0,1.0,14346.12,10,0
41,65696.14,30809.38,618.0,5.1,1462.41,1,1
51,75336.41,33371.07,688.0,0.4,12985.74,7,0
44,61766.5,3766.75,731.0,5.0,16538.73,7,0
40,45459.19,22881.83,724.0,8.3,5933.67,13,0
57,42044.2,4136.29,629.0,2.2,3624.79,6,0
24,33733.82,16419.34,549.0,0.4,7060.51,8,0
48,58023.59,17517.84,627.0,5.9,3541.97,10,1
64,81426.23,4702.67,656.0,2.1,17663.69,1,0
40,47830.95,9099.85,561.0,1.4,6814.52,12,0
44,63992.16,17882.81,625.0,5.8,10637.19,1,0
52,39954.4,16410.41,747.0,17.5,10813.33,13,0
61,58896.1,6853.03,662.0,6.8,13353.13,1,0
56,80186.94,9415.75,607.0,3.4,5287.94,6,0
54,68724.96,3068.48,652.0,4.6,12604.3,7,0
56,23583.76,5376.61,657.0,0.8,15808.24,10,0
22,66413.9,12028.64,620.0,8.4,7065.93,9,0
35,67324.52,22899.62,712.0,4.6,2.01,10,0
54,58469.74,23913.86,504.0,16.9,16211.57,5,0
56,68350.44,29667.49,688.0,19.4,9041.84,1,0
26,38329.96,18394.11,604.0,2.2,8025.19,9,0
59,56265.26,16506.26,734.0,22.3,12060.57,5,0
62,77203.48,18961.17,548.0,15.7,16575.09,6,1
32,75398.99,18884.45,725.0,5.1,6668.13,9,0
23,65960.9,2067.89,587.0,2.0,15533.85,2,0
38,37340.1,30110.99,676.0,7.0,8432.62,14,0
60,34190.72,1000.0,613.0,1.6,11742.82,3,0
41,57290.87,24190.1,740.0,5.0,4358.35,14,0
35,58615.48,15451.1,635.0,0.1,6477.05,7,0
53,52992.56,6284.02,592.0,5.0,14508.06,3,0
55,38904.3,19251.0,762.0,15.1,0.0,2,0
46,63739.22,14054.89,628.0,1.3,12202.69,7,0
28,57203.31,9539.7,692.0,7.5,10277.13,8,0
56,60796.49,3948.18,725.0,1.7,17966.14,9,0
50,66868.68,3275.94,580.0,6.2,14036.59,2,0
43,49527.0,10112.71,684.0,6.0,9061.12,13,0
62,45224.83,11904.1,695.0,1.0,368.96,2,0
64,77151.31,5315.66,526.0,4.5,4516.51,11,0
34,39852.83,15307.84,676.0,9.8,6638.48,7,0
34,45616.52,6454.91,622.0,2.4,16952.15,14,0
22,79684.96,17881.77,780.0,6.2,12804.6,4,0
57,44059.51,24851.03,719.0,5.6,3229.8,5,0
25,53027.65,17314.99,685.0,1.5,10416.85,1,0
58,46760.6,14249.32,487.0,12.5,5247.4,6,1
61,19335.57,10720.82,686.0,4.1,4125.09,10,0
34,52533.85,26568.79,589.0,2.2,11771.41,13,0
59,34787.56,13451.87,720.0,0.9,7133.53,8,0
45,60091.61,34921.79,637.0,3.2,1014.43,11,0
40,77112.77,5535.71,608.0,6.5,12961.59,1,0
22,15000.0,17319.26,615.0,4.9,8912.01,2,1
59,46861.66,26301.79,620.0,6.5,5801.88,7,0
26,64046.46,9478.91,542.0,7.8,16954.82,14,0
37,15000.0,13111.01,553.0,2.9,14384.75,2,1
45,81725.31,20009.17,623.0,3.7,8729.59,9,0
48,62597.84,18103.12,774.0,21.5,0.0,6,0
22,76664.26,19477.59,707.0,17.2,14663.14,12,0
55,43721.04,24282.07,714.0,2.7,5099.47,12,0
57,46133.58,12225.97,746.0,5.8,7052.77,5,0
25,51781.27,26496.21,672.0,1.6,6183.64,7,0
21,97764.18,1239.88,613.0,0.8,226.33,10,0
60,81362.11,23619.5,617.0,7.3,10715.04,8,0
32,57646.95,24177.65,584.0,2.9,2943.98,13,0
56,60088.04,8804.24,715.0,1.0,10404.12,9,0
43,67698.08,3394.91,575.0,7.1,2383.56,6,0
51,102831.1,13142.66,817.0,12.3,5273.94,5,0
31,62654.4,18230.43,578.0,13.5,10190.7,7,0
30,55919.19,12319.21,748.0,4.5,8741.35,2,0
23,48228.03,19015.54,748.0,3.3,11730.23,8,0
34,59698.3,30501.95,700.0,0.8,12183.32,12,0
36,43259.56,4082.3,780.0,7.9,15993.97,4,0
30,64921.85,1000.0,634.0,14.5,7995.53,1,0
49,26348.07,14445.62,660.0,11.0,15241.87,3,0
30,49789.99,9558.65,668.0,7.0,6065.57,13,0
32,69692.66,11157.48,697.0,0.0,12667.17,9,0
50,62382.47,25135.31,504.0,2.6,14741.38,4,0
61,45747.51,14035.07,642.0,2.6,14718.79,10,0
21,50359.51,14768.04,719.0,11.2,0.0,10,0
25,75706.69,11505.62,620.0,0.3,0.0,14,0
40,30791.97,14689.59,807.0,3.8,11330.49,11,0
28,30908.13,17148.01,660.0,0.7,8015.09,3,1
63,36407.32,37276.71,691.0,5.4,9682.5,4,1
32,54786.44,17237.26,774.0,7.9,8550.02,3,0
21,27865.24,24301.56,660.0,5.1,5964.56,3,0
40,74060.03,16491.2,773.0,7.9,11435.5,2,0
48,36514.15,1000.0,697.0,4.7,10033.66,6,0
63,59487.11,10463.43,697.0,1.1,7371.18,13,0
57,43418.54,17231.29,579.0,2.4,8173.63,10,0
57,53690.06,20787.32,739.0,15.7,11701.37,6,0
32,22933.08,16681.83,601.0,1.7,4434.92,10,1
57,75026.32,22362.81,635.0,0.3,1329.69,4,0
64,35770.04,3320.12,751.0,2.4,1237.19,14,0
48,33675.67,15390.34,621.0,2.3,4948.61,8,0
35,102580.18,25623.7,678.0,3.2,16906.67,6,0
26,66086.15,7227.52,646.0,4.1,8796.62,12,0
64,74248.33,23964.73,648.0,24.4,3925.88,8,0
40,64177.83,23551.26,638.0,7.1,9213.82,6,0
34,45950.39,5103.8,567.0,0.2,1734.26,13,0
22,28863.0,17703.03,694.0,6.2,6885.0,9,0
29,49023.59,16270.51,701.0,8.7,5537.47,3,0
57,35436.81,13589.1,603.0,11.3,60.32,14,0
40,36637.7,2784.89,615.0,2.8,14559.38,3,0
46,23336.25,12895.52,723.0,1.9,5740.24,2,0
49,57289.52,13749.63,629.0,9.1,7769.39,10,0
21,86468.24,1413.59,657.0,7.5,12180.88,14,0
55,66162.73,4558.79,579.0,3.8,10110.71,14,0
26,52884.19,7584.04,645.0,0.6,8463.22,6,0
57,54188.56,6613.75,580.0,5.3,6571.73,7,0
25,15000.0,17610.16,602.0,0.3,12369.15,7,1
53,46523.29,22292.08,589.0,0.5,7956.69,5,0
34,26466.48,12515.65,719.0,2.0,8865.11,6,0
32,57688.25,21130.32,544.0,2.3,14677.28,7,0
62,49800.48,22619.91,671.0,3.1,15017.15,11,0
40,37613.91,14317.66,632.0,2.1,9612.32,2,0
44,57237.93,18264.35,762.0,0.2,8627.67,10,0
63,57065.58,13213.24,712.0,0.9,11934.92,14,0
54,85372.48,6017.36,551.0,0.6,6490.06,12,0
45,68728.35,9025.92,605.0,2.8,6505.8,7,0
49,59339.46,17609.19,649.0,1.2,7623.89,1,0
59,36049.71,14029.36,605.0,1.7,1889.23,6,0
51,33531.22,20897.38,723.0,3.2,22174.3,8,0
63,66976.96,1000.0,664.0,1.3,5601.8,13,0
43,50998.61,1827.43,635.0,1.4,10805.79,1,0
64,59987.31,2774.2,728.0,9.0,7898.42,1,0
58,74560.01,16333.23,556.0,4.0,12127.72,6,0
40,24737.22,3975.18,629.0,9.7,5695.63,5,0
43,82940.71,17561.03,670.0,3.6,9300.86,3,0
36,74387.64,21024.08,639.0,12.0,2898.69,14,0
62,15000.0,27130.0,402.0,1.5,15285.2,10,1
28,102061.85,26247.26,677.0,4.8,11969.36,13,0
41,61427.53,9436.64,690.0,3.5,0.0,10,0
21,45429.23,1642.9,569.0,12.5,8084.83,7,0
28,65381.24,9944.46,475.0,2.7,0.0,7,0
49,35450.51,22814.69,596.0,9.6,3203.02,7,0
52,65922.57,11882.48,634.0,4.1,13525.91,14,0
58,39130.07,14805.44,641.0,6.2,0.0,6,0
25,95407.19,10542.71,493.0,10.9,14271.56,4,0
42,56202.0,27649.62,666.0,28.9,10272.78,9,0
54,67996.46,6884.31,732.0,6.6,7519.29,12,0
21,39278.7,15534.12,727.0,1.9,13267.35,9,0
46,71329.92,23865.91,748.0,1.8,24216.82,7,0
63,54748.4,29732.4,553.0,1.8,24.63,7,0
30,26762.97,9441.58,720.0,0.5,18161.08,8,0
50,50224.75,22686.45,575.0,0.3,13798.44,11,1
38,93622.22,9941.88,713.0,4.3,3771.28,5,0
37,72179.54,26017.28,591.0,8.3,11148.73,11,0
46,47420.5,28835.74,678.0,0.2,1327.25,9,0
28,17616.68,7883.24,773.0,4.2,5044.33,6,0
60,38350.18,20227.71,725.0,2.3,0.0,7,0
32,26870.52,23906.29,576.0,11.2,0.0,12,0
47,18099.84,12645.86,559.0,0.8,10290.19,7,1
28,70711.82,19381.72,712.0,4.1,10821.34,9,0
45,56247.75,19800.14,756.0,17.7,10754.91,7,0
24,90902.17,31077.2,684.0,2.1,11817.08,14,0
53,35047.16,1000.0,609.0,6.8,8710.71,3,0
21,54954.38,14552.69,653.0,10.7,12070.13,6,0
39,27116.51,4997.97,685.0,1.0,14438.58,6,1
51,43102.53,15110.38,643.0,24.5,9478.43,11,0
36,50557.8,8737.14,576.0,8.3,5393.75,12,0
34,47506.92,12960.66,735.0,0.7,7127.7,7,0
25,56070.81,8006.82,800.0,1.9,2982.51,6,0
61,74432.19,16242.94,764.0,4.9,13108.36,4,0
46,72328.35,23591.15,476.0,10.8,0.0,14,0
48,39613.31,12018.12,742.0,1.1,7043.85,6,0
22,54392.92,26444.98,696.0,6.6,11414.81,3,0
26,70881.93,23351.65,597.0,1.6,1879.53,1,0
29,75714.73,31272.55,493.0,8.2,0.0,1,1
53,41776.87,18290.86,641.0,5.8,0.0,5,1
61,69163.29,14506.85,679.0,3.7,6294.04,11,0
45,61622.93,2318.1,561.0,5.2,1138.94,13,0
33,33680.22,8746.5,749.0,10.5,13260.5,14,0
29,71003.16,13336.78,747.0,2.4,0.0,8,0
33,58030.86,14283.94,687.0,7.3,11172.05,3,0
51,20172.19,33789.78,540.0,0.9,187.76,13,1
61,49122.93,13344.19,629.0,6.0,0.0,2,0
31,55797.15,1000.0,708.0,6.9,779.01,8,0
24,42883.51,20316.56,703.0,2.9,14452.0,9,0
54,79564.57,19851.99,594.0,7.9,783.04,9,0
58,80289.37,11328.56,606.0,4.1,14851.54,2,0
24,47350.2,32021.36,592.0,13.8,9215.91,12,0
58,45155.49,1000.0,627.0,0.6,4889.75,8,0
39,52375.31,24995.66,611.0,0.7,1686.39,2,0
26,50998.39,12671.23,596.0,9.2,19426.59,7,0
54,43149.96,7396.66,639.0,9.2,4469.89,8,0
38,15000.0,34203.19,653.0,3.2,4494.9,1,1
33,90096.24,20893.57,737.0,16.6,16707.0,8,0
61,55008.36,12612.49,507.0,5.7,17770.43,3,0
43,51433.8,12449.89,748.0,20.3,7160.32,13,0
39,61503.38,17203.35,590.0,3.8,15105.41,1,0
31,53398.85,11304.29,799.0,1.1,4324.81,7,0
21,46393.68,25396.87,704.0,2.9,21481.83,10,1
44,34887.08,15701.48,694.0,19.7,132.4,3,0
27,18227.74,23140.52,642.0,2.3,2515.57,8,1
45,27912.42,16663.41,815.0,15.7,15876.43,9,0
41,32666.52,21958.68,648.0,8.0,6264.39,2,0
35,68018.44,25764.08,771.0,2.9,16232.98,1,0
21,69492.46,28447.44,604.0,3.9,5202.84,8,0
32,37364.02,18927.57,707.0,4.7,11955.58,10,0
27,15000.0,8067.62,802.0,5.5,3842.05,6,0
35,55182.41,13619.34,582.0,0.4,7545.54,10,0
41,46569.16,14790.9,689.0,13.6,317.0,1,0
39,46074.75,10414.33,593.0,4.5,7712.84,3,0
49,74118.75,9078.77,684.0,13.4,2733.11,9,0
45,57773.05,16396.0,802.0,5.0,20435.3,9,0
53,35472.41,7133.54,575.0,2.8,6075.86,6,0
52,30871.74,5580.8,662.0,4.2,814.04,3,0
55,49747.77,1444.51,583.0,8.8,12151.05,8,0
64,36871.74,18842.69,640.0,2.0,752.7,6,0
58,53552.05,17729.98,700.0,15.7,13261.88,1,0
46,75522.84,12402.6,626.0,3.1,4652.57,6,0
31,27404.35,22953.85,776.0,15.6,7773.68,13,0
55,56755.59,7009.53,689.0,10.6,6861.56,5,0
28,73301.0,18046.99,544.0,7.3,6477.45,8,0
34,53276.25,15433.31,676.0,3.2,8373.41,13,0
30,69431.62,9074.56,767.0,4.4,4020.67,2,0
22,49254.55,11059.66,693.0,9.1,1447.92,12,0
29,58416.56,10444.03,671.0,3.9,8233.03,7,0
23,63815.7,17022.03,626.0,6.7,5613.53,6,0
41,43559.95,19747.43,642.0,7.8,326.23,1,0
46,94813.52,11588.85,651.0,3.6,11685.64,12,0
28,66551.6,9303.16,454.0,3.8,7901.94,8,0
22,81059.71,16097.78,687.0,1.1,1479.92,6,0
26,76420.48,1785.99,730.0,1.4,6573.69,13,0
48,61545.79,15274.86,590.0,11.8,7132.71,3,0
49,82715.79,27494.2,669.0,9.2,1815.3,5,0
46,58758.29,9368.29,678.0,0.1,26974.5,7,0
45,40404.49,13585.16,715.0,10.2,7953.27,9,0
32,55296.38,23196.49,651.0,0.1,6680.48,4,0
25,34876.66,21037.39,693.0,3.1,22621.29,12,1
54,15000.0,15494.71,557.0,0.3,10739.51,14,1
57,37949.16,14531.77,569.0,17.3,15252.47,2,0
35,56457.63,5115.54,684.0,17.9,8565.79,3,0
64,76238.5,18929.22,632.0,4.7,8385.41,7,0
56,37889.62,4253.0,524.0,2.5,2868.19,8,0
35,75203.25,1000.0,678.0,3.6,12013.32,5,0
63,30786.34,23064.82,548.0,7.2,19092.16,3,1
43,36609.55,18095.89,850.0,1.3,17462.62,1,0
26,83983.13,22037.89,476.0,2.9,736.47,10,0
64,55952.42,9107.92,654.0,6.7,19157.37,13,0
63,51527.56,18730.91,561.0,2.5,3035.74,1,0
41,59705.6,11487.46,723.0,0.2,2356.26,11,0
43,30871.93,12382.06,618.0,3.5,2684.82,2,0
63,48383.04,22790.03,731.0,6.7,5653.84,5,0
36,55053.22,13801.67,711.0,18.8,0.0,3,0
35,79627.62,9428.91,565.0,0.2,8316.47,13,0
45,21591.66,4075.85,592.0,3.9,6442.65,7,0
56,90259.81,17885.52,622.0,3.0,8249.11,2,0
31,52507.05,23475.81,645.0,1.4,5024.0,2,0
35,32788.88,8734.97,634.0,5.1,0.0,3,0
24,29167.31,20511.83,708.0,0.9,6437.45,13,0
41,60462.99,7457.77,669.0,1.7,15322.42,12,0
33,28055.81,20994.42,601.0,7.6,1938.97,1,0
42,43797.53,15263.32,577.0,3.1,2736.25,2,0
39,50001.94,17142.69,585.0,25.3,10729.27,5,0
54,77873.51,9420.72,676.0,2.4,571.86,3,0
34,75369.07,17860.41,635.0,3.1,9354.87,11,0
24,42140.15,10218.5,816.0,1.8,10664.25,10,0
47,50746.34,11690.61,650.0,1.3,4621.86,6,0
49,23092.3,2858.98,665.0,12.8,3501.51,2,0
48,15000.0,8822.78,506.0,6.9,0.0,14,0
55,30418.95,10796.04,543.0,2.0,3253.63,8,0
28,77461.95,17502.48,560.0,6.0,11406.61,4,0
36,70601.61,19765.25,607.0,16.9,13029.53,3,0
62,62668.73,10136.55,531.0,0.4,8382.04,5,0
56,25847.51,13684.44,558.0,1.5,4313.28,14,0
50,40766.81,28491.08,703.0,1.1,8439.86,8,0
38,37843.58,16048.87,581.0,10.2,3090.06,9,0
22,51680.03,10704.86,647.0,1.0,9074.57,1,0
33,50418.93,1562.81,697.0,1.8,12481.17,4,0
24,34960.86,8168.62,726.0,3.9,5207.87,6,0
46,61984.34,7857.04,673.0,4.9,3181.42,6,0
45,59578.93,30822.99,678.0,8.3,5073.69,13,0
50,40423.54,8212.34,728.0,2.6,14525.07,9,0
31,61085.57,15408.34,683.0,3.8,24747.98,1,0
27,77485.71,17966.06,733.0,16.8,11891.5,13,0
51,83561.22,23852.2,479.0,1.8,7561.06,14,0
64,64813.24,15064.19,643.0,1.4,2158.94,5,0
30,64225.36,10917.48,654.0,6.2,1786.59,10,0
59,50197.22,10387.71,641.0,7.4,10565.92,1,0
33,75594.26,17851.04,660.0,2.7,3321.19,6,0
51,33592.97,9525.28,617.0,1.2,14134.9,9,1
27,73277.0,6166.55,713.0,7.5,4380.13,4,0
62,49247.91,10915.97,607.0,5.6,16538.38,10,0
62,84818.74,4404.13,633.0,10.4,5544.03,10,0
56,66764.13,29804.93,766.0,9.3,14800.64,9,0
40,53642.68,19772.42,754.0,1.1,12038.11,3,0
24,50270.25,27966.75,663.0,8.9,13081.6,11,0
27,65512.26,18883.49,599.0,1.0,7588.8,7,0
21,64542.49,27196.74,519.0,10.0,4014.66,5,0
64,47033.14,17939.72,639.0,7.4,14057.03,10,0
62,56836.72,20809.45,691.0,4.2,18758.85,1,0
33,72927.8,1000.0,592.0,5.1,1985.77,7,0
42,27732.87,7685.36,650.0,0.5,10853.29,8,0
41,69517.56,15295.42,622.0,0.2,10830.52,6,0
42,65424.29,15489.5,512.0,2.0,8994.82,1,0
48,78732.95,14388.95,659.0,8.6,16586.77,9,0
29,40686.93,18623.96,685.0,3.1,3346.69,7,0
46,55114.32,18953.62,663.0,1.3,14590.19,14,0
29,59101.37,21920.93,779.0,9.0,6335.86,6,0
35,69775.93,20351.95,624.0,1.3,0.0,4,0
30,63582.34,24632.7,618.0,8.5,0.0,3,0
44,30208.9,24697.87,823.0,3.0,8214.14,4,0
62,60820.88,16397.32,550.0,3.1,15320.49,1,0
28,95084.58,31653.19,600.0,1.6,14487.92,9,0
44,67235.15,25874.64,679.0,11.5,8632.23,2,0
36,87760.94,8544.39,740.0,0.5,1128.22,2,0
46,75861.23,18140.83,725.0,0.8,754.41,3,0
47,82248.04,1000.0,567.0,5.1,10523.2,14,0
57,61199.37,1606.41,780.0,9.5,7746.36,13,0
24,65436.9,11004.05,687.0,0.5,13825.77,1,0
44,60110.36,7996.44,584.0,6.6,6007.56,10,0
39,55086.82,11053.26,591.0,6.8,3368.27,3,0
56,69843.9,17627.95,656.0,4.4,6330.78,4,0
59,44579.96,24802.32,822.0,3.3,7921.49,9,0
30,92707.65,24374.02,667.0,1.9,0.0,5,0
45,36439.74,18305.55,821.0,2.2,10837.58,11,0
38,71227.76,6303.04,720.0,5.6,8856.21,6,0
39,82573.43,10540.9,549.0,0.3,13682.19,13,0
56,51467.56,20097.47,763.0,4.4,12680.02,1,0
30,32740.45,8391.07,574.0,1.6,14499.76,3,0
53,78110.59,4864.67,601.0,3.1,18084.19,14,0
25,59067.91,18938.54,672.0,4.1,8837.36,7,0
55,71266.32,14613.1,648.0,10.8,0.0,7,0
64,52810.91,13312.65,721.0,4.3,13167.45,10,0
54,89638.49,23878.42,690.0,1.3,15194.84,13,0
53,15000.0,23710.46,641.0,0.4,6635.53,12,1
41,62523.55,29248.94,786.0,4.9,0.0,12,0
37,81834.99,9788.71,612.0,3.9,14239.13,13,0
42,57106.78,18437.87,570.0,5.6,7883.93,1,0
57,61047.17,15152.07,687.0,3.1,0.0,9,0
35,46319.76,17706.53,649.0,8.7,6395.23,1,0
55,55413.77,5924.95,670.0,12.6,7970.53,7,0
48,21562.87,3780.21,709.0,0.2,6393.23,12,0
27,40631.37,14678.27,635.0,6.8,4966.96,12,0
52,39264.9,8259.9,799.0,0.2,13711.67,2,0
31,68382.48,22505.66,671.0,2.9,16106.87,9,0
30,43572.6,2994.58,614.0,3.1,19591.59,12,0
29,44150.49,3654.39,697.0,6.0,1977.65,12,0
34,47441.53,11666.7,643.0,2.2,15804.68,9,0
33,40027.11,2695.4,659.0,8.6,9145.39,9,0
45,60380.45,28408.03,562.0,2.1,10254.74,4,0
22,62552.63,13536.66,571.0,2.1,15286.45,6,0
55,71500.37,10177.59,735.0,1.3,7700.63,13,0
27,68055.0,18743.71,551.0,5.8,6904.87,12,0
41,66055.15,22070.79,640.0,0.4,3838.81,2,0
38,48420.63,16655.67,676.0,2.3,1000.23,3,0
23,47137.92,14455.27,763.0,1.6,4205.47,6,0
62,37575.78,7132.22,611.0,1.3,9026.6,1,0
59,37215.13,20047.27,711.0,0.3,7698.25,7,0
61,58885.23,26333.62,640.0,1.1,5716.29,2,0
31,40611.68,13242.24,476.0,3.0,5901.45,8,0
59,84366.48,8209.72,654.0,3.5,14308.06,5,0
44,54249.98,16451.97,645.0,1.6,9053.81,7,0
39,85027.8,15021.2,684.0,5.3,2039.71,8,0
24,66435.34,5269.18,599.0,2.0,8347.4,3,0
46,39455.27,10978.49,607.0,2.3,11696.58,6,0
58,53759.08,29307.89,746.0,7.6,13738.67,12,0
62,21530.95,4219.56,623.0,4.0,11384.84,9,0
52,58808.51,9475.04,497.0,15.3,13091.2,4,0
59,41284.63,7410.29,689.0,2.2,11036.36,10,0
56,32730.84,8117.6,719.0,8.8,0.0,7,0
60,85442.94,11436.19,718.0,6.7,7038.3,1,0
57,75611.75,18587.06,601.0,11.0,7458.45,12,0
53,75060.78,25468.5,650.0,15.7,20236.18,7,0
56,70642.23,16626.57,693.0,0.0,12556.26,9,0
23,30302.22,9524.95,727.0,0.5,6254.32,10,0
29,46990.41,27319.32,690.0,5.6,3363.77,8,0
28,48209.93,1000.0,712.0,2.5,5935.75,4,0
53,20805.26,20387.83,591.0,8.5,3149.64,3,0
26,43859.98,6785.93,467.0,0.1,21079.06,7,1
61,44078.04,14592.61,734.0,8.2,7908.39,13,0
59,57519.98,19504.8,574.0,0.7,12948.98,12,1
24,105647.75,2156.99,636.0,1.7,11092.02,1,0
33,54582.07,16133.23,715.0,17.4,11944.01,8,0
22,57530.29,16747.82,652.0,0.3,2716.12,14,0
25,49995.79,26698.7,706.0,2.1,16023.64,12,0
64,69754.26,36721.19,846.0,0.4,7470.08,1,0
47,33521.66,2576.24,694.0,9.6,17002.41,7,0
52,92920.75,26337.23,592.0,6.1,10554.01,6,0
41,52516.82,14696.96,534.0,8.1,18523.88,10,0
28,47096.2,8531.43,704.0,3.7,11601.91,8,0
58,74400.74,17952.43,657.0,2.2,6886.33,6,0
28,37181.55,4581.67,540.0,0.0,16433.75,5,1
23,69385.02,5059.1,744.0,1.6,8829.86,9,0
64,83103.4,1118.73,708.0,3.6,11228.5,4,0
23,50173.14,19368.71,649.0,5.5,8535.51,7,0
42,96056.83,17616.09,825.0,1.3,4754.38,6,0
26,67885.83,8484.93,732.0,0.7,7043.46,10,0
22,68133.89,27188.81,571.0,1.1,12269.9,6,0
43,82317.31,9696.35,744.0,2.2,13833.0,11,0
64,87614.7,25263.92,670.0,0.8,0.0,12,0
22,60236.78,15976.65,801.0,0.9,9921.89,5,0
58,70938.11,9589.05,725.0,0.2,7532.6,2,0
37,82926.83,14080.15,689.0,9.7,0.0,4,0
55,31763.78,4970.06,684.0,1.2,13145.07,1,0
54,20409.95,16733.87,555.0,8.6,18839.85,9,1
43,53848.92,15244.4,609.0,2.9,16890.03,9,0
50,19930.17,19219.58,667.0,5.0,0.0,8,0
28,48720.1,22033.22,540.0,0.4,9947.18,4,0
42,61287.47,15924.93,687.0,4.4,4102.02,5,0
64,49487.22,3189.43,591.0,1.7,5310.62,1,0
56,52168.14,22458.91,619.0,0.5,6486.92,4,0
25,34966.67,15117.31,707.0,11.9,0.0,4,0
33,70762.87,1000.0,606.0,4.6,0.0,5,0
49,33730.73,17476.92,688.0,1.4,8511.17,2,0
51,15000.0,18080.99,662.0,2.7,9486.21,2,1
36,50853.22,12132.16,565.0,2.2,6827.76,12,0
62,73300.4,13417.31,721.0,6.0,507.67,2,0
50,56596.62,10237.88,725.0,4.7,5575.62,11,0
36,31704.06,18329.01,729.0,0.1,16672.64,8,0
32,57039.02,16119.93,803.0,1.1,5823.42,13,0
37,63766.07,7734.17,617.0,3.3,4983.22,12,0
36,56806.33,27943.76,494.0,2.9,15421.22,2,1
32,49708.32,9673.58,597.0,3.6,6705.52,6,0
